business_status,formatted_address,geometry,icon,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,permanently_closed
OPERATIONAL,"81st Street between Central Park West and Columbus Avenue, New York, NY 10024, United States","{'location': {'lat': 40.7817616, 'lng': -73.973086}, 'viewport': {'northeast': {'lat': 40.78318937989273, 'lng': -73.97168007010727}, 'southwest': {'lat': 40.78048972010728, 'lng': -73.97437972989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Rose Center for Earth and Space,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114015510953830713297"">Ivan Zaruma Remache</a>'], 'photo_reference': 'ATtYBwLZrCnvAZ2WwAwWJDcOHAiHqbWTKB2qO3UssyCt7pMeMiCMeG0YUphoQHMgEsqlWHyPSnPMJOHnuO63KnOn78z83IOpprsD0PColEt12v9ThbSd6Doxj5bte2tXsaiJ_LenJJ-C2TVgw7MbCpaHh2ummzlcSepcd--FYRtmJKJClKZq', 'width': 4032}]",ChIJo9DW6I9YwokR8UjIKmzHkrI,"{'compound_code': 'Q2JG+PQ New York', 'global_code': '87G8Q2JG+PQ'}",,4.6,ChIJo9DW6I9YwokR8UjIKmzHkrI,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",138,
OPERATIONAL,"290 Columbus Ave, New York, NY 10023, United States","{'location': {'lat': 40.7785834, 'lng': -73.9781577}, 'viewport': {'northeast': {'lat': 40.77993322989271, 'lng': -73.97680787010728}, 'southwest': {'lat': 40.77723357010727, 'lng': -73.97950752989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,NYC Barber Shop Museum,{'open_now': False},"[{'height': 4451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109528931304754987564"">A Google User</a>'], 'photo_reference': 'ATtYBwLIrA9Ws061q2JLU-n5MUtI92vRHZ2sbrlCvPxhCJ4xOpZC-doaB8hBR29ooPHzT14XAAdPpf9bxydA9N1_uVaH42tbrdS9VUO7c6aAoydjnX074Ok74m7XmvnsihbFmKPo7oANOET1UJc9-C_tpu6rYCGAJvCjP8-5jWaRNUBCfpKu', 'width': 6676}]",ChIJac5yKWhZwokRhRuh7HjD0A8,"{'compound_code': 'Q2HC+CP New York', 'global_code': '87G8Q2HC+CP'}",,4.7,ChIJac5yKWhZwokRhRuh7HjD0A8,"['hair_care', 'museum', 'health', 'point_of_interest', 'establishment']",72,
OPERATIONAL,"New York, NY 10024, United States","{'location': {'lat': 40.7816471, 'lng': -73.9746851}, 'viewport': {'northeast': {'lat': 40.78299692989273, 'lng': -73.97333527010728}, 'southwest': {'lat': 40.78029727010728, 'lng': -73.97603492989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"Richard Gilder Center for Science, Education, and Innovation",,,ChIJhZdFcLJZwokRoWu52hrqyZE,"{'compound_code': 'Q2JG+M4 New York', 'global_code': '87G8Q2JG+M4'}",,0.0,ChIJhZdFcLJZwokRoWu52hrqyZE,"['museum', 'point_of_interest', 'establishment']",0,
CLOSED_TEMPORARILY,"225 Central Park West, New York, NY 10024, United States","{'location': {'lat': 40.7830603, 'lng': -73.9712488}, 'viewport': {'northeast': {'lat': 40.78436537989273, 'lng': -73.96979427010727}, 'southwest': {'lat': 40.78166572010728, 'lng': -73.97249392989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Manthattan,,,ChIJpwP7Xr1ZwokRZBAvgxyEngs,"{'compound_code': 'Q2MH+6G New York', 'global_code': '87G8Q2MH+6G'}",,0.0,ChIJpwP7Xr1ZwokRZBAvgxyEngs,"['museum', 'point_of_interest', 'establishment']",0,True
OPERATIONAL,"1220 5th Ave, New York, NY 10029, United States","{'location': {'lat': 40.7924939, 'lng': -73.95190889999999}, 'viewport': {'northeast': {'lat': 40.79381772989272, 'lng': -73.95064287010727}, 'southwest': {'lat': 40.79111807010728, 'lng': -73.95334252989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Museum of the City of New York,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108246817575405893590"">michael chait</a>'], 'photo_reference': 'ATtYBwJcd31L_xdlf6Jc544YiiKSVpt-6DA4FF5ppvtrDMxy09_XXNXXlr4G41q45S6enK0Bk2ST0FNq_9RrsbPx2vIOMLyPHsXhJ0l5TgeETNcsxxE4pr2Fv75qu7pbjJYKhWJfZYzaSYqXP9KMLAb2dIC8umrO0NYvMVXB3dOwoMfS12is', 'width': 3024}]",ChIJi4hYtB32wokR1Npx_Tv7phk,"{'compound_code': 'Q2RX+X6 New York', 'global_code': '87G8Q2RX+X6'}",1.0,4.5,ChIJi4hYtB32wokR1Npx_Tv7phk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",3986,
OPERATIONAL,"200 Central Park West, New York, NY 10024, United States","{'location': {'lat': 40.7812654, 'lng': -73.9738201}, 'viewport': {'northeast': {'lat': 40.78294127989272, 'lng': -73.97204712010726}, 'southwest': {'lat': 40.78024162010728, 'lng': -73.97474677989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,The Hayden Planetarium,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103914379656003324154"">Striped Hamburger Stuff and Things</a>'], 'photo_reference': 'ATtYBwJ2PURHuGzT7Oig-ZvQtqZE3Th57ADMBv7_-ejfOMa7BaLAJoiroLNIo0mPkb71xxTtzoC0XsTszNNL94eLE1Ahm89nA6_j3Y2qyqmJ2ur2-AYUwzDFFXF1KeIo1SCLJaABfVaTTdcrPDTdNxIiR9VU1gKz6PU5QjOi2E3D2n-yvr6i', 'width': 4032}]",ChIJ88ubVY5YwokR49M3a3PUQd8,"{'compound_code': 'Q2JG+GF New York', 'global_code': '87G8Q2JG+GF'}",,4.6,ChIJ88ubVY5YwokR49M3a3PUQd8,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",322,
CLOSED_TEMPORARILY,"220 W 83rd St, New York, NY 10024, United States","{'location': {'lat': 40.7858546, 'lng': -73.97729}, 'viewport': {'northeast': {'lat': 40.78732217989272, 'lng': -73.97594752010728}, 'southwest': {'lat': 40.78462252010727, 'lng': -73.97864717989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Museo de los niños,,,ChIJNzsA1UdZwokR3eZ898BsU1o,"{'compound_code': 'Q2PF+83 New York', 'global_code': '87G8Q2PF+83'}",,0.0,ChIJNzsA1UdZwokR3eZ898BsU1o,"['museum', 'point_of_interest', 'establishment']",0,True
OPERATIONAL,"1048 5th Ave, New York, NY 10028, United States","{'location': {'lat': 40.781264, 'lng': -73.9603267}, 'viewport': {'northeast': {'lat': 40.78269692989272, 'lng': -73.95889522010727}, 'southwest': {'lat': 40.77999727010728, 'lng': -73.96159487989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Neue Galerie New York,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101402164093437530516"">Patrick Au-Yeung</a>'], 'photo_reference': 'ATtYBwL7yeQEsJfOmmLNQqoTM_YucC39cupRyf18lPGOmc3p0wXZ5VlnU6Mf9ePsOcXyKsb73HryHLtbrjiVCPjBU4JaUkFBwENkqlIIXdKczjDdgN4PYp5xjydLCoqIDo0IEFrFiq9kvVVu1mnvmvAC5hhuCgbhN_8hmhU4z887qa5pgJzn', 'width': 3024}]",ChIJ01_9-ZdYwokRL2JrA28GJp8,"{'compound_code': 'Q2JQ+GV New York', 'global_code': '87G8Q2JQ+GV'}",3.0,4.5,ChIJ01_9-ZdYwokRL2JrA28GJp8,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1821,
OPERATIONAL,"2 Columbus Cir, New York, NY 10019, United States","{'location': {'lat': 40.767375, 'lng': -73.98194720000001}, 'viewport': {'northeast': {'lat': 40.76875417989272, 'lng': -73.98073887010727}, 'southwest': {'lat': 40.76605452010728, 'lng': -73.98343852989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Museum of Arts and Design,{'open_now': False},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106877960409409987995"">Carlos Ramirez</a>'], 'photo_reference': 'ATtYBwJ7i4aJU87n3uQsCjCLCC2LAbR92BAKHCF1SBX5eSDPNY0yr2LkRMqrsZRx1nUaVVpdfWBUmcO32OjRiyEU5ekSG0EvtZoR6DP-5pt3BBLx83qhy5Y2Iza1OwbLhYFWiaKv7RR4HP1LkAhKuGqkDYHfXSmDK0A3eePB5UaMUoDK7wOq', 'width': 4096}]",ChIJgVtmM_ZYwokRcJJnebe5KX8,"{'compound_code': 'Q289+X6 New York', 'global_code': '87G8Q289+X6'}",3.0,4.1,ChIJgVtmM_ZYwokRcJJnebe5KX8,"['tourist_attraction', 'museum', 'point_of_interest', 'store', 'establishment']",1033,
OPERATIONAL,"2 E 91st St, New York, NY 10128, United States","{'location': {'lat': 40.7843958, 'lng': -73.9578732}, 'viewport': {'northeast': {'lat': 40.78559567989272, 'lng': -73.95644967010729}, 'southwest': {'lat': 40.78289602010728, 'lng': -73.95914932989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Cooper Hewitt Smithsonian Design Museum,{'open_now': False},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115989294232473706066"">Sara Pfefer</a>'], 'photo_reference': 'ATtYBwJPnh-SoJG6FJ1XMmDQdtahD-a8iTAuNT3OXi75DAtgPfgu155nxEAY1KW9bduFRnsNacILcqCPSJTk0DpjtN_i_wd2s_DTE4yGT7Ep1P29mR0Xo34yNrTLpAH76V2S58U9KVygub5XTg96vU4zJPxATSdvWCSraZXLfV2Cw8sHS8Mp', 'width': 4048}]",ChIJsT8qSaJYwokR-m20OGJUKCA,"{'compound_code': 'Q2MR+QV New York', 'global_code': '87G8Q2MR+QV'}",,4.5,ChIJsT8qSaJYwokR-m20OGJUKCA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2215,
OPERATIONAL,"1071 5th Ave, New York, NY 10128, United States","{'location': {'lat': 40.7829796, 'lng': -73.9589706}, 'viewport': {'northeast': {'lat': 40.78443592989273, 'lng': -73.95776212010728}, 'southwest': {'lat': 40.78173627010729, 'lng': -73.96046177989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Solomon R. Guggenheim Museum,{'open_now': False},"[{'height': 1667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109013191758003323724"">Filippo Tirelli</a>'], 'photo_reference': 'ATtYBwKnddmIYUiMhQrhO4Xv3g525hE1vbkbPhNX9jmZukHs6Ne1xXkzLeff1NN8ZUAY-x1-RA-Mtfct1oF0EVAOtg8wUl64rJT-ftAbC6F8jsQ6fIFbKf-RwycHXQ8YUnICF0FPb8S-vkBIQmyYL6ztgri37CTMKI4VIAGGS2HVijgwiOU9', 'width': 2500}]",ChIJmZ5emqJYwokRuDz79o0coAQ,"{'compound_code': 'Q2MR+5C New York', 'global_code': '87G8Q2MR+5C'}",,4.4,ChIJmZ5emqJYwokRuDz79o0coAQ,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",16141,
CLOSED_TEMPORARILY,"224 C P West, New York, NY 10024, United States","{'location': {'lat': 40.7830603, 'lng': -73.9712488}, 'viewport': {'northeast': {'lat': 40.78436537989273, 'lng': -73.96979427010727}, 'southwest': {'lat': 40.78166572010728, 'lng': -73.97249392989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,MANHATTAN & SURROUNDINGS,,,ChIJq6qqqppYwokRBG1fkEC2WNI,"{'compound_code': 'Q2MH+6G New York', 'global_code': '87G8Q2MH+6G'}",,0.0,ChIJq6qqqppYwokRBG1fkEC2WNI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",0,True
OPERATIONAL,"1000 5th Ave, New York, NY 10028, United States","{'location': {'lat': 40.7794366, 'lng': -73.963244}, 'viewport': {'northeast': {'lat': 40.78025357989272, 'lng': -73.96137637010729}, 'southwest': {'lat': 40.77755392010728, 'lng': -73.96407602989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The Metropolitan Museum of Art,{'open_now': False},"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112194861340653427274"">Mohammad Khodadadi</a>'], 'photo_reference': 'ATtYBwJDTJsaaHb4Oh5OBMMm51PgjM_LaFhR3ER_4HKY9D_j5GrSv66PYBr2OIuVHQ9Et8XuOHX36vqq5yg5chCpk6ClBQ-mnI1DtFQWYdlXZ3xg52ol0628IJuWPrhTehwYeZ1mhMz8uOml0rq6eXAhvnat2X2SIBoNxZYKkk_tytL8yn1a', 'width': 4160}]",ChIJb8Jg9pZYwokR-qHGtvSkLzs,"{'compound_code': 'Q2HP+QP New York', 'global_code': '87G8Q2HP+QP'}",3.0,4.8,ChIJb8Jg9pZYwokR-qHGtvSkLzs,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",62208,
CLOSED_TEMPORARILY,"58 W 129th St Ground Floor, 2203, New York, NY 10027, United States","{'location': {'lat': 40.8098897, 'lng': -73.9430911}, 'viewport': {'northeast': {'lat': 40.81131597989272, 'lng': -73.94168517010729}, 'southwest': {'lat': 40.80861632010728, 'lng': -73.94438482989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The National Jazz Museum in Harlem,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104075407222830371686"">Ollie McLean</a>'], 'photo_reference': 'ATtYBwKY164A0FJFMOtEoBi8eUFGIS1MiRUF-yaXfRbrNt4NcPfjU3FV3ElPfaa2X2G8-atJJGODcvGJS4zMkeNBsjD2gK53pSalShKlYUAz42g8uW0K2ozwNjICZJN5sicbvZBRHG_h40q6k1SPKEPN2KDDVbXxAVJnQbJak7INQNesYjqq', 'width': 4032}]",ChIJoag0QHP2wokRuKUFyoE_Gpo,"{'compound_code': 'R354+XQ New York', 'global_code': '87G8R354+XQ'}",,4.4,ChIJoag0QHP2wokRuKUFyoE_Gpo,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",252,True
CLOSED_TEMPORARILY,"144 W 125th St, New York, NY 10027, United States","{'location': {'lat': 40.8082859, 'lng': -73.9476926}, 'viewport': {'northeast': {'lat': 40.80979527989272, 'lng': -73.94622697010728}, 'southwest': {'lat': 40.80709562010728, 'lng': -73.94892662989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The Studio Museum in Harlem,,"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103205021402123407356"">Otto Cheung</a>'], 'photo_reference': 'ATtYBwJfpuGWvCsVR-e6pRZJbnK6l56biY6lU0bSDJ95vSHrstKNwZBArWsrTlro2M80DW-dp4SmG0VETkeksY17H-7VtEkg14g2yT2VGDUbI7AKtBr7olxwtRIIMsg2MiCWFBhEUXzFCefHq9Oo76x6EjJR20JGrVcP8cIDp1FF0-_yjLyG', 'width': 4898}]",ChIJ_ShwXw32wokRQJpaKAIcCOo,"{'compound_code': 'R352+8W New York', 'global_code': '87G8R352+8W'}",2.0,4.4,ChIJ_ShwXw32wokRQJpaKAIcCOo,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",264,True
OPERATIONAL,"319 W 107th St, New York, NY 10025, United States","{'location': {'lat': 40.80293899999999, 'lng': -73.969002}, 'viewport': {'northeast': {'lat': 40.80420172989272, 'lng': -73.96771482010728}, 'southwest': {'lat': 40.80150207010728, 'lng': -73.97041447989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Nicholas Roerich Museum,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110764353839373852626"">Arlind Stafaj</a>'], 'photo_reference': 'ATtYBwID9JEn8LKT0qzLnNdeF_mE9DG8-KfEtH6HUqcg_N_ECPcIRt1gwEWEf-CrG_DYg_IXxVTaraXCoIfU-AEpLSrsP_h2H4H7Gkqear53O0bwsuLB_CxlGejwCgPP2c3zKOlIRdYJRKN6e9YXWCZZOaX_JAXwAC8uQfg8DiTJATFdqu9A', 'width': 4032}]",ChIJCYAz0Dr2wokRe49DUpkvIL4,"{'compound_code': 'R23J+59 New York', 'global_code': '87G8R23J+59'}",,4.8,ChIJCYAz0Dr2wokRe49DUpkvIL4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",201,
OPERATIONAL,"1220 5th Ave, New York, NY 10029, United States","{'location': {'lat': 40.7924939, 'lng': -73.95190889999999}, 'viewport': {'northeast': {'lat': 40.79381772989272, 'lng': -73.95064287010727}, 'southwest': {'lat': 40.79111807010728, 'lng': -73.95334252989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Museum of the City of New York,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108246817575405893590"">michael chait</a>'], 'photo_reference': 'ATtYBwLaa5urxSwtT7YIn-PqTrcKAmvO11HZGCRmfdJ2KhzPsbx_PPvo7WtSgolpXW27jtaC6yAoY9eJQg0aCPBp7M0vOpe89HYDH9oWAYvTQ6Z0Ih3w3ww3kQRP0aIVWxzhRXofgZUQJA4ADY5HwNbmUH0E9ziTIhdRs3X7IpL30bW51f23', 'width': 3024}]",ChIJi4hYtB32wokR1Npx_Tv7phk,"{'compound_code': 'Q2RX+X6 New York', 'global_code': '87G8Q2RX+X6'}",1.0,4.5,ChIJi4hYtB32wokR1Npx_Tv7phk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",3986,
OPERATIONAL,"898 St Nicholas Ave, New York, NY 10032, United States","{'location': {'lat': 40.830458899999996, 'lng': -73.94118999999999}, 'viewport': {'northeast': {'lat': 40.83180872989272, 'lng': -73.93984017010727}, 'southwest': {'lat': 40.82910907010727, 'lng': -73.94253982989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Sugar Hill Children's Museum of Art & Storytelling,{'open_now': False},"[{'height': 2177, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108661328783734156283"">Mark A Covington</a>'], 'photo_reference': 'ATtYBwJ6WZm0JAa9wqwgWUwTR9Poo0TTblbOGvu8rtupdSvSH32TgTLYVuZLQ_lTYU8zCbHlvl6STn6oJYV-LyDaI2_NULgNy3X88JzwRKj-vZA31kLR-swgShhu12OxSUckL3d6ErWtqNljOGshp0tosLUv8nihXn5_2TF0tG0c0cgLxvxv', 'width': 3953}]",ChIJZfbU2YD2wokRNXkL1ia93lA,"{'compound_code': 'R3J5+5G New York', 'global_code': '87G8R3J5+5G'}",,4.5,ChIJZfbU2YD2wokRNXkL1ia93lA,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",287,
CLOSED_TEMPORARILY,"144 W 125th St, New York, NY 10027, United States","{'location': {'lat': 40.8082859, 'lng': -73.9476926}, 'viewport': {'northeast': {'lat': 40.80979527989272, 'lng': -73.94622697010728}, 'southwest': {'lat': 40.80709562010728, 'lng': -73.94892662989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The Studio Museum in Harlem,,"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103205021402123407356"">Otto Cheung</a>'], 'photo_reference': 'ATtYBwKwDPaq7Sir1Som-DSeOkINkRisFw2SuGVmqbxUrSXrZ5H_lkkid5ut77dboXosFua_kwB00KtSUoXCbRcjO_IcbL2hqbSATCQmQZAOvnrMCUNSjxUd8Ct-qk4w1X65qDeu-gRuNqbzjJ4V_iTJuYeW-e19jj1o4JUD3mPlmDv1JWRq', 'width': 4898}]",ChIJ_ShwXw32wokRQJpaKAIcCOo,"{'compound_code': 'R352+8W New York', 'global_code': '87G8R352+8W'}",2.0,4.4,ChIJ_ShwXw32wokRQJpaKAIcCOo,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",264,True
OPERATIONAL,"615 W 129th St, New York, NY 10027, United States","{'location': {'lat': 40.8171084, 'lng': -73.9587229}, 'viewport': {'northeast': {'lat': 40.81829707989272, 'lng': -73.95749242010727}, 'southwest': {'lat': 40.81559742010727, 'lng': -73.9601920798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The Wallach Art Gallery at Columbia University Lenfest Center of the Arts,{'open_now': False},"[{'height': 3663, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117043117783947416633"">Dimitrios Spyropoulos</a>'], 'photo_reference': 'ATtYBwJNLPMTWEa_JYDaPGqKsBaXaxd2yT3uXsDJ3yBP8TG0ecFz9zyHZtTyjTHvnrOj1yuD1oPz8ta0824_mrICmpyNqRd63hagyQE6vylNL4bH6P-ep2oCdGJsaBr9E5RQISUxZFlHbjQWE8zlBV_NsXsIwpv7a0hp0N0CgT3CfPHCtNBW', 'width': 2458}]",ChIJ2ynF5Wn2wokR-rxTwmURH54,"{'compound_code': 'R28R+RG New York', 'global_code': '87G8R28R+RG'}",,4.6,ChIJ2ynF5Wn2wokR-rxTwmURH54,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",83,
CLOSED_TEMPORARILY,"58 W 129th St Ground Floor, 2203, New York, NY 10027, United States","{'location': {'lat': 40.8098897, 'lng': -73.9430911}, 'viewport': {'northeast': {'lat': 40.81131597989272, 'lng': -73.94168517010729}, 'southwest': {'lat': 40.80861632010728, 'lng': -73.94438482989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The National Jazz Museum in Harlem,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104075407222830371686"">Ollie McLean</a>'], 'photo_reference': 'ATtYBwLw2XTZzIrlphz5RFxoCHBlsoD6MyXu9Y7lXXdwgEVBQ50nwt4o0Lho7ewQ4LioBO0s9aj9F9znyXhXUrSP8eW0EKfsn0cqpK5trFfe-hZD8rvRW9tQjvMUT6Lu6zRqy97EG6Q17KK2kT8fhLYLC7oQOoHbEX6JVsNBGfa9_WyPz5Xk', 'width': 4032}]",ChIJoag0QHP2wokRuKUFyoE_Gpo,"{'compound_code': 'R354+XQ New York', 'global_code': '87G8R354+XQ'}",,4.4,ChIJoag0QHP2wokRuKUFyoE_Gpo,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",252,True
OPERATIONAL,"1000 5th Ave, New York, NY 10028, United States","{'location': {'lat': 40.7794366, 'lng': -73.963244}, 'viewport': {'northeast': {'lat': 40.78025357989272, 'lng': -73.96137637010729}, 'southwest': {'lat': 40.77755392010728, 'lng': -73.96407602989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,The Metropolitan Museum of Art,{'open_now': False},"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112194861340653427274"">Mohammad Khodadadi</a>'], 'photo_reference': 'ATtYBwJI4Yjhl1aa_pyV9lSsFWtDzs1YqQJpkTHpbijG5DdHMZyltXiloDBj6p7pQW3FsYYCNjMdB5RGPilGN0zOdepfCifbkh3o_1uAur_xK25EP-kQnyXy4fQPJGW29QaiCcsceRdfTx3ZFz-jT7HgbT5opPPJZTPBRogwmVnvqSu95U_2', 'width': 4160}]",ChIJb8Jg9pZYwokR-qHGtvSkLzs,"{'compound_code': 'Q2HP+QP New York', 'global_code': '87G8Q2HP+QP'}",3.0,4.8,ChIJb8Jg9pZYwokR-qHGtvSkLzs,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",62208,
CLOSED_TEMPORARILY,"429 W 127th St, New York, NY 10027, United States","{'location': {'lat': 40.813453, 'lng': -73.9544556}, 'viewport': {'northeast': {'lat': 40.81471332989271, 'lng': -73.95311932010728}, 'southwest': {'lat': 40.81201367010727, 'lng': -73.95581897989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Studio Museum 127,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109531901099777340457"">Diouma Magassa</a>'], 'photo_reference': 'ATtYBwLowkPuZCgEZwYhu7juzM5lKAy8NA4i7R4N-BD6tzCUsfGKuwWt0sTqEqJYTkdQ8lHvBKDAam9fSvUjkfDgbjfiYad34KnRs1Du2pb49ow8JtiXe3QDznbgu4B929JZVO-p0zJctsqe-8KAGm2C1uSeBSKZVJMP5QjxBrrNOnBEpDzK', 'width': 3024}]",ChIJ2-6uca33wokRCyhO9IgDt6U,"{'compound_code': 'R27W+96 New York', 'global_code': '87G8R27W+96'}",,4.1,ChIJ2-6uca33wokRCyhO9IgDt6U,"['museum', 'point_of_interest', 'establishment']",12,True
OPERATIONAL,"1230 5th Ave, New York, NY 10029, United States","{'location': {'lat': 40.7931183, 'lng': -73.9514063}, 'viewport': {'northeast': {'lat': 40.79454912989272, 'lng': -73.95023727010728}, 'southwest': {'lat': 40.79184947010727, 'lng': -73.95293692989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,El Museo,{'open_now': False},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100109603909157221518"">Jennifer Humphrey</a>'], 'photo_reference': 'ATtYBwJF90LeE-QIRPurl6cRt6SlJJ-ZS4j8rt0mgQcKMrmn1mqAw_XHpNWkkUQ3KyqUTGT6bzEeSFi4vJyl9OW3H5R63lf-TDYYKygGcEYdT-ihUdVKAilEwNZjZU7oABfJqJ5oiTT7_n3vElg8vSrRcJUqPjUPoPVYIddnaGISiPGBe6Hm', 'width': 3456}]",ChIJWT0gUBz2wokRNcAxVUphAAs,"{'compound_code': 'Q2VX+6C New York', 'global_code': '87G8Q2VX+6C'}",,4.4,ChIJWT0gUBz2wokRNcAxVUphAAs,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",676,
OPERATIONAL,"W 122nd St &, Riverside Dr, New York, 10027, United States","{'location': {'lat': 40.8134045, 'lng': -73.9630671}, 'viewport': {'northeast': {'lat': 40.81480122989272, 'lng': -73.96170212010728}, 'southwest': {'lat': 40.812101570107274, 'lng': -73.96440177989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,General Grant National Memorial,{'open_now': False},"[{'height': 3268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114322702703371175676"">Vincenzo Corbo</a>'], 'photo_reference': 'ATtYBwKOT8W2MX8tNRSnkYdbDNO4fxys8g2dDfD2l0MCY-hMdk4t7AVpvBIZtgLB9fCvGGezgfpXzA_cJmFb6-U8opVlwJmNLntwhJ6TqtWrEKs24YaOOuf002wZtWv9ZeBhrx1QQOp7cD9iU8A_yN027HM8GuYsoyNmiCZFK1JIkOXN282C', 'width': 4895}]",ChIJoxqn-kD2wokRLvhOLfAneU8,"{'compound_code': 'R27P+9Q New York', 'global_code': '87G8R27P+9Q'}",,4.5,ChIJoxqn-kD2wokRLvhOLfAneU8,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",890,
